cell_K,cell_lambda,seed,window,method,n_pairs,n_positives,p_at_50,p_at_100,p_at_250
200,3.0,119,2,HRS-only,1508,0,0.0,0.0,0.0
200,3.0,119,2,CVSS-only,1508,0,0.0,0.0,0.0
200,3.0,119,2,Random,1508,0,0.0,0.0,0.0
200,3.0,119,3,HygienePrio-full,1312,0,0.0,0.0,0.0
200,3.0,119,3,EPSS-only,1312,0,0.0,0.0,0.0
200,3.0,119,3,HRS-only,1312,0,0.0,0.0,0.0
200,3.0,119,3,CVSS-only,1312,0,0.0,0.0,0.0
200,3.0,119,3,Random,1312,0,0.0,0.0,0.0
200,3.0,119,4,HygienePrio-full,1117,1,0.02,0.01,0.004
200,3.0,119,4,EPSS-only,1117,1,0.02,0.01,0.004
200,3.0,119,4,HRS-only,1117,1,0.0,0.0,0.0
200,3.0,119,4,CVSS-only,1117,1,0.0,0.0,0.0
200,3.0,119,4,Random,1117,1,0.0,0.0,0.0
200,3.0,119,5,HygienePrio-full,921,0,0.0,0.0,0.0
200,3.0,119,5,EPSS-only,921,0,0.0,0.0,0.0
200,3.0,119,5,HRS-only,921,0,0.0,0.0,0.0
200,3.0,119,5,CVSS-only,921,0,0.0,0.0,0.0
200,3.0,119,5,Random,921,0,0.0,0.0,0.0
200,3.0,119,6,HygienePrio-full,730,1,0.02,0.01,0.004
200,3.0,119,6,EPSS-only,730,1,0.02,0.01,0.004
200,3.0,119,6,HRS-only,730,1,0.0,0.0,0.004
200,3.0,119,6,CVSS-only,730,1,0.0,0.0,0.0
200,3.0,119,6,Random,730,1,0.0,0.0,0.0
200,3.0,120,1,HygienePrio-full,1803,19,0.28,0.17,0.076
200,3.0,120,1,EPSS-only,1803,19,0.28,0.19,0.076
200,3.0,120,1,HRS-only,1803,19,0.06,0.03,0.032
200,3.0,120,1,CVSS-only,1803,19,0.02,0.03,0.016
200,3.0,120,1,Random,1803,19,0.0,0.01,0.004
200,3.0,120,2,HygienePrio-full,1605,0,0.0,0.0,0.0
200,3.0,120,2,EPSS-only,1605,0,0.0,0.0,0.0
200,3.0,120,2,HRS-only,1605,0,0.0,0.0,0.0
200,3.0,120,2,CVSS-only,1605,0,0.0,0.0,0.0
200,3.0,120,2,Random,1605,0,0.0,0.0,0.0
200,3.0,120,3,HygienePrio-full,1410,3,0.06,0.03,0.012
200,3.0,120,3,EPSS-only,1410,3,0.06,0.03,0.012
200,3.0,120,3,HRS-only,1410,3,0.0,0.0,0.0
200,3.0,120,3,CVSS-only,1410,3,0.0,0.0,0.0
200,3.0,120,3,Random,1410,3,0.0,0.01,0.004
200,3.0,120,4,HygienePrio-full,1212,1,0.02,0.01,0.004
200,3.0,120,4,EPSS-only,1212,1,0.02,0.01,0.004
200,3.0,120,4,HRS-only,1212,1,0.0,0.0,0.0
200,3.0,120,4,CVSS-only,1212,1,0.0,0.0,0.0
200,3.0,120,4,Random,1212,1,0.0,0.0,0.004
200,3.0,120,5,HygienePrio-full,1013,1,0.02,0.01,0.004
200,3.0,120,5,EPSS-only,1013,1,0.02,0.01,0.004
200,3.0,120,5,HRS-only,1013,1,0.0,0.0,0.0
200,3.0,120,5,CVSS-only,1013,1,0.0,0.0,0.0
200,3.0,120,5,Random,1013,1,0.0,0.0,0.0
200,3.0,120,6,HygienePrio-full,815,1,0.02,0.01,0.004
200,3.0,120,6,EPSS-only,815,1,0.02,0.01,0.004
200,3.0,120,6,HRS-only,815,1,0.0,0.0,0.0
200,3.0,120,6,CVSS-only,815,1,0.0,0.0,0.004
200,3.0,120,6,Random,815,1,0.0,0.0,0.0
200,3.0,121,1,HygienePrio-full,1734,25,0.46,0.25,0.1
200,3.0,121,1,EPSS-only,1734,25,0.42,0.25,0.1
200,3.0,121,1,HRS-only,1734,25,0.12,0.07,0.056
200,3.0,121,1,CVSS-only,1734,25,0.0,0.0,0.0
200,3.0,121,1,Random,1734,25,0.02,0.01,0.012
200,3.0,121,2,HygienePrio-full,1538,1,0.02,0.01,0.004
200,3.0,121,2,EPSS-only,1538,1,0.02,0.01,0.004
200,3.0,121,2,HRS-only,1538,1,0.0,0.0,0.0
200,3.0,121,2,CVSS-only,1538,1,0.0,0.0,0.0
200,3.0,121,2,Random,1538,1,0.0,0.0,0.0
200,3.0,121,3,HygienePrio-full,1340,1,0.02,0.01,0.004
200,3.0,121,3,EPSS-only,1340,1,0.02,0.01,0.004
200,3.0,121,3,HRS-only,1340,1,0.0,0.0,0.0
200,3.0,121,3,CVSS-only,1340,1,0.0,0.0,0.0
200,3.0,121,3,Random,1340,1,0.0,0.0,0.0
200,3.0,121,4,HygienePrio-full,1144,1,0.02,0.01,0.004
200,3.0,121,4,EPSS-only,1144,1,0.02,0.01,0.004
200,3.0,121,4,HRS-only,1144,1,0.0,0.0,0.0
200,3.0,121,4,CVSS-only,1144,1,0.0,0.0,0.0
200,3.0,121,4,Random,1144,1,0.0,0.0,0.0
200,3.0,121,5,HygienePrio-full,946,0,0.0,0.0,0.0
200,3.0,121,5,EPSS-only,946,0,0.0,0.0,0.0
200,3.0,121,5,HRS-only,946,0,0.0,0.0,0.0
200,3.0,121,5,CVSS-only,946,0,0.0,0.0,0.0
200,3.0,121,5,Random,946,0,0.0,0.0,0.0
200,3.0,121,6,HygienePrio-full,753,2,0.04,0.02,0.008
200,3.0,121,6,EPSS-only,753,2,0.04,0.02,0.008
200,3.0,121,6,HRS-only,753,2,0.0,0.0,0.004
200,3.0,121,6,CVSS-only,753,2,0.0,0.01,0.008
200,3.0,121,6,Random,753,2,0.02,0.01,0.004
200,3.0,122,1,HygienePrio-full,1855,28,0.46,0.27,0.112
200,3.0,122,1,EPSS-only,1855,28,0.44,0.28,0.112
200,3.0,122,1,HRS-only,1855,28,0.04,0.05,0.04
200,3.0,122,1,CVSS-only,1855,28,0.02,0.03,0.028
200,3.0,122,1,Random,1855,28,0.06,0.05,0.032
200,3.0,122,2,HygienePrio-full,1658,0,0.0,0.0,0.0
200,3.0,122,2,EPSS-only,1658,0,0.0,0.0,0.0
200,3.0,122,2,HRS-only,1658,0,0.0,0.0,0.0
200,3.0,122,2,CVSS-only,1658,0,0.0,0.0,0.0
200,3.0,122,2,Random,1658,0,0.0,0.0,0.0
200,3.0,122,3,HygienePrio-full,1462,1,0.02,0.01,0.004
200,3.0,122,3,EPSS-only,1462,1,0.02,0.01,0.004
200,3.0,122,3,HRS-only,1462,1,0.0,0.0,0.0
200,3.0,122,3,CVSS-only,1462,1,0.0,0.0,0.0
200,3.0,122,3,Random,1462,1,0.0,0.0,0.0
200,3.0,122,4,HygienePrio-full,1268,1,0.02,0.01,0.004
200,3.0,122,4,EPSS-only,1268,1,0.02,0.01,0.004
200,3.0,122,4,HRS-only,1268,1,0.0,0.0,0.0
200,3.0,122,4,CVSS-only,1268,1,0.0,0.0,0.004
200,3.0,122,4,Random,1268,1,0.0,0.0,0.0
200,3.0,122,5,HygienePrio-full,1073,3,0.06,0.03,0.012
200,3.0,122,5,EPSS-only,1073,3,0.06,0.03,0.012
200,3.0,122,5,HRS-only,1073,3,0.0,0.01,0.004
200,3.0,122,5,CVSS-only,1073,3,0.0,0.0,0.0
200,3.0,122,5,Random,1073,3,0.0,0.0,0.0
200,3.0,122,6,HygienePrio-full,879,0,0.0,0.0,0.0
200,3.0,122,6,EPSS-only,879,0,0.0,0.0,0.0
200,3.0,122,6,HRS-only,879,0,0.0,0.0,0.0
200,3.0,122,6,CVSS-only,879,0,0.0,0.0,0.0
200,3.0,122,6,Random,879,0,0.0,0.0,0.0
200,3.0,123,1,HygienePrio-full,1709,23,0.4,0.23,0.092
200,3.0,123,1,EPSS-only,1709,23,0.36,0.23,0.092
200,3.0,123,1,HRS-only,1709,23,0.06,0.04,0.048
200,3.0,123,1,CVSS-only,1709,23,0.0,0.0,0.016
200,3.0,123,1,Random,1709,23,0.0,0.0,0.004
200,3.0,123,2,HygienePrio-full,1511,0,0.0,0.0,0.0
200,3.0,123,2,EPSS-only,1511,0,0.0,0.0,0.0
200,3.0,123,2,HRS-only,1511,0,0.0,0.0,0.0
200,3.0,123,2,CVSS-only,1511,0,0.0,0.0,0.0
200,3.0,123,2,Random,1511,0,0.0,0.0,0.0
200,3.0,123,3,HygienePrio-full,1319,1,0.02,0.01,0.004
200,3.0,123,3,EPSS-only,1319,1,0.02,0.01,0.004
200,3.0,123,3,HRS-only,1319,1,0.0,0.0,0.0
200,3.0,123,3,CVSS-only,1319,1,0.0,0.0,0.0
200,3.0,123,3,Random,1319,1,0.0,0.0,0.0
200,3.0,123,4,HygienePrio-full,1121,0,0.0,0.0,0.0
200,3.0,123,4,EPSS-only,1121,0,0.0,0.0,0.0
200,3.0,123,4,HRS-only,1121,0,0.0,0.0,0.0
200,3.0,123,4,CVSS-only,1121,0,0.0,0.0,0.0
200,3.0,123,4,Random,1121,0,0.0,0.0,0.0
200,3.0,123,5,HygienePrio-full,925,0,0.0,0.0,0.0
200,3.0,123,5,EPSS-only,925,0,0.0,0.0,0.0
200,3.0,123,5,HRS-only,925,0,0.0,0.0,0.0
200,3.0,123,5,CVSS-only,925,0,0.0,0.0,0.0
200,3.0,123,5,Random,925,0,0.0,0.0,0.0
200,3.0,123,6,HygienePrio-full,728,2,0.04,0.02,0.008
200,3.0,123,6,EPSS-only,728,2,0.04,0.02,0.008
200,3.0,123,6,HRS-only,728,2,0.0,0.0,0.0
200,3.0,123,6,CVSS-only,728,2,0.0,0.01,0.004
200,3.0,123,6,Random,728,2,0.0,0.0,0.0
200,3.0,124,1,HygienePrio-full,1673,19,0.32,0.18,0.076
200,3.0,124,1,EPSS-only,1673,19,0.26,0.19,0.076
200,3.0,124,1,HRS-only,1673,19,0.02,0.02,0.024
200,3.0,124,1,CVSS-only,1673,19,0.0,0.0,0.008
200,3.0,124,1,Random,1673,19,0.02,0.01,0.02
200,3.0,124,2,HygienePrio-full,1473,0,0.0,0.0,0.0
200,3.0,124,2,EPSS-only,1473,0,0.0,0.0,0.0
200,3.0,124,2,HRS-only,1473,0,0.0,0.0,0.0
200,3.0,124,2,CVSS-only,1473,0,0.0,0.0,0.0
200,3.0,124,2,Random,1473,0,0.0,0.0,0.0
200,3.0,124,3,HygienePrio-full,1274,0,0.0,0.0,0.0
200,3.0,124,3,EPSS-only,1274,0,0.0,0.0,0.0
200,3.0,124,3,HRS-only,1274,0,0.0,0.0,0.0
200,3.0,124,3,CVSS-only,1274,0,0.0,0.0,0.0
200,3.0,124,3,Random,1274,0,0.0,0.0,0.0
200,3.0,124,4,HygienePrio-full,1077,1,0.02,0.01,0.004
200,3.0,124,4,EPSS-only,1077,1,0.02,0.01,0.004
200,3.0,124,4,HRS-only,1077,1,0.0,0.0,0.0
200,3.0,124,4,CVSS-only,1077,1,0.0,0.0,0.0
200,3.0,124,4,Random,1077,1,0.0,0.0,0.0
200,3.0,124,5,HygienePrio-full,878,0,0.0,0.0,0.0
200,3.0,124,5,EPSS-only,878,0,0.0,0.0,0.0
200,3.0,124,5,HRS-only,878,0,0.0,0.0,0.0
200,3.0,124,5,CVSS-only,878,0,0.0,0.0,0.0
200,3.0,124,5,Random,878,0,0.0,0.0,0.0
200,3.0,124,6,HygienePrio-full,682,0,0.0,0.0,0.0
200,3.0,124,6,EPSS-only,682,0,0.0,0.0,0.0
200,3.0,124,6,HRS-only,682,0,0.0,0.0,0.0
200,3.0,124,6,CVSS-only,682,0,0.0,0.0,0.0
200,3.0,124,6,Random,682,0,0.0,0.0,0.0
200,3.0,125,1,HygienePrio-full,1741,29,0.5,0.27,0.116
200,3.0,125,1,EPSS-only,1741,29,0.44,0.29,0.116
200,3.0,125,1,HRS-only,1741,29,0.1,0.08,0.06
200,3.0,125,1,CVSS-only,1741,29,0.0,0.0,0.008
200,3.0,125,1,Random,1741,29,0.02,0.01,0.024
200,3.0,125,2,HygienePrio-full,1543,1,0.0,0.0,0.004
200,3.0,125,2,EPSS-only,1543,1,0.02,0.01,0.004
200,3.0,125,2,HRS-only,1543,1,0.0,0.0,0.0
200,3.0,125,2,CVSS-only,1543,1,0.0,0.0,0.0
200,3.0,125,2,Random,1543,1,0.0,0.0,0.0
200,3.0,125,3,HygienePrio-full,1349,0,0.0,0.0,0.0
200,3.0,125,3,EPSS-only,1349,0,0.0,0.0,0.0
200,3.0,125,3,HRS-only,1349,0,0.0,0.0,0.0
200,3.0,125,3,CVSS-only,1349,0,0.0,0.0,0.0
200,3.0,125,3,Random,1349,0,0.0,0.0,0.0
200,3.0,125,4,HygienePrio-full,1152,2,0.04,0.02,0.008
200,3.0,125,4,EPSS-only,1152,2,0.04,0.02,0.008
200,3.0,125,4,HRS-only,1152,2,0.0,0.0,0.0
200,3.0,125,4,CVSS-only,1152,2,0.0,0.0,0.004
200,3.0,125,4,Random,1152,2,0.0,0.0,0.0
200,3.0,125,5,HygienePrio-full,956,1,0.02,0.01,0.004
200,3.0,125,5,EPSS-only,956,1,0.02,0.01,0.004
200,3.0,125,5,HRS-only,956,1,0.0,0.0,0.0
200,3.0,125,5,CVSS-only,956,1,0.0,0.0,0.0
200,3.0,125,5,Random,956,1,0.0,0.0,0.004
200,3.0,125,6,HygienePrio-full,761,0,0.0,0.0,0.0
200,3.0,125,6,EPSS-only,761,0,0.0,0.0,0.0
200,3.0,125,6,HRS-only,761,0,0.0,0.0,0.0
200,3.0,125,6,CVSS-only,761,0,0.0,0.0,0.0
200,3.0,125,6,Random,761,0,0.0,0.0,0.0
200,3.0,126,1,HygienePrio-full,1706,22,0.28,0.2,0.088
200,3.0,126,1,EPSS-only,1706,22,0.3,0.22,0.088
200,3.0,126,1,HRS-only,1706,22,0.0,0.02,0.028
200,3.0,126,1,CVSS-only,1706,22,0.0,0.0,0.004
200,3.0,126,1,Random,1706,22,0.02,0.01,0.008
200,3.0,126,2,HygienePrio-full,1508,2,0.04,0.02,0.008
200,3.0,126,2,EPSS-only,1508,2,0.04,0.02,0.008
200,3.0,126,2,HRS-only,1508,2,0.0,0.0,0.0
200,3.0,126,2,CVSS-only,1508,2,0.0,0.01,0.004
200,3.0,126,2,Random,1508,2,0.0,0.0,0.004
200,3.0,126,3,HygienePrio-full,1309,0,0.0,0.0,0.0
200,3.0,126,3,EPSS-only,1309,0,0.0,0.0,0.0
200,3.0,126,3,HRS-only,1309,0,0.0,0.0,0.0
200,3.0,126,3,CVSS-only,1309,0,0.0,0.0,0.0
200,3.0,126,3,Random,1309,0,0.0,0.0,0.0
200,3.0,126,4,HygienePrio-full,1109,0,0.0,0.0,0.0
200,3.0,126,4,EPSS-only,1109,0,0.0,0.0,0.0
200,3.0,126,4,HRS-only,1109,0,0.0,0.0,0.0
200,3.0,126,4,CVSS-only,1109,0,0.0,0.0,0.0
200,3.0,126,4,Random,1109,0,0.0,0.0,0.0
200,3.0,126,5,HygienePrio-full,910,1,0.02,0.01,0.004
200,3.0,126,5,EPSS-only,910,1,0.02,0.01,0.004
200,3.0,126,5,HRS-only,910,1,0.0,0.0,0.0
200,3.0,126,5,CVSS-only,910,1,0.0,0.0,0.0
200,3.0,126,5,Random,910,1,0.0,0.0,0.0
200,3.0,126,6,HygienePrio-full,713,1,0.02,0.01,0.004
200,3.0,126,6,EPSS-only,713,1,0.02,0.01,0.004
200,3.0,126,6,HRS-only,713,1,0.0,0.0,0.0
200,3.0,126,6,CVSS-only,713,1,0.0,0.0,0.0
200,3.0,126,6,Random,713,1,0.0,0.0,0.0
200,3.0,127,1,HygienePrio-full,1747,17,0.3,0.17,0.068
200,3.0,127,1,EPSS-only,1747,17,0.28,0.17,0.068
200,3.0,127,1,HRS-only,1747,17,0.02,0.01,0.032
200,3.0,127,1,CVSS-only,1747,17,0.0,0.02,0.016
200,3.0,127,1,Random,1747,17,0.0,0.01,0.004
200,3.0,127,2,HygienePrio-full,1551,1,0.02,0.01,0.004
200,3.0,127,2,EPSS-only,1551,1,0.02,0.01,0.004
200,3.0,127,2,HRS-only,1551,1,0.0,0.0,0.0
200,3.0,127,2,CVSS-only,1551,1,0.0,0.0,0.0
200,3.0,127,2,Random,1551,1,0.0,0.0,0.0
200,3.0,127,3,HygienePrio-full,1353,0,0.0,0.0,0.0
200,3.0,127,3,EPSS-only,1353,0,0.0,0.0,0.0
200,3.0,127,3,HRS-only,1353,0,0.0,0.0,0.0
200,3.0,127,3,CVSS-only,1353,0,0.0,0.0,0.0
200,3.0,127,3,Random,1353,0,0.0,0.0,0.0
200,3.0,127,4,HygienePrio-full,1159,0,0.0,0.0,0.0
200,3.0,127,4,EPSS-only,1159,0,0.0,0.0,0.0
200,3.0,127,4,HRS-only,1159,0,0.0,0.0,0.0
200,3.0,127,4,CVSS-only,1159,0,0.0,0.0,0.0
200,3.0,127,4,Random,1159,0,0.0,0.0,0.0
200,3.0,127,5,HygienePrio-full,967,1,0.02,0.01,0.004
200,3.0,127,5,EPSS-only,967,1,0.02,0.01,0.004
200,3.0,127,5,HRS-only,967,1,0.0,0.0,0.0
200,3.0,127,5,CVSS-only,967,1,0.0,0.0,0.0
200,3.0,127,5,Random,967,1,0.0,0.0,0.0
200,3.0,127,6,HygienePrio-full,771,0,0.0,0.0,0.0
200,3.0,127,6,EPSS-only,771,0,0.0,0.0,0.0
200,3.0,127,6,HRS-only,771,0,0.0,0.0,0.0
200,3.0,127,6,CVSS-only,771,0,0.0,0.0,0.0
200,3.0,127,6,Random,771,0,0.0,0.0,0.0
200,3.0,128,1,HygienePrio-full,1752,21,0.36,0.19,0.084
200,3.0,128,1,EPSS-only,1752,21,0.36,0.21,0.084
200,3.0,128,1,HRS-only,1752,21,0.06,0.04,0.028
200,3.0,128,1,CVSS-only,1752,21,0.06,0.04,0.028
200,3.0,128,1,Random,1752,21,0.04,0.03,0.032
200,3.0,128,2,HygienePrio-full,1553,0,0.0,0.0,0.0
200,3.0,128,2,EPSS-only,1553,0,0.0,0.0,0.0
200,3.0,128,2,HRS-only,1553,0,0.0,0.0,0.0
200,3.0,128,2,CVSS-only,1553,0,0.0,0.0,0.0
200,3.0,128,2,Random,1553,0,0.0,0.0,0.0
200,3.0,128,3,HygienePrio-full,1356,1,0.02,0.01,0.004
200,3.0,128,3,EPSS-only,1356,1,0.02,0.01,0.004
200,3.0,128,3,HRS-only,1356,1,0.0,0.0,0.0
200,3.0,128,3,CVSS-only,1356,1,0.0,0.0,0.004
200,3.0,128,3,Random,1356,1,0.0,0.0,0.004
200,3.0,128,4,HygienePrio-full,1158,0,0.0,0.0,0.0
200,3.0,128,4,EPSS-only,1158,0,0.0,0.0,0.0
200,3.0,128,4,HRS-only,1158,0,0.0,0.0,0.0
200,3.0,128,4,CVSS-only,1158,0,0.0,0.0,0.0
200,3.0,128,4,Random,1158,0,0.0,0.0,0.0
200,3.0,128,5,HygienePrio-full,959,1,0.02,0.01,0.004
200,3.0,128,5,EPSS-only,959,1,0.02,0.01,0.004
200,3.0,128,5,HRS-only,959,1,0.0,0.0,0.0
200,3.0,128,5,CVSS-only,959,1,0.0,0.0,0.0
200,3.0,128,5,Random,959,1,0.0,0.0,0.0
200,3.0,128,6,HygienePrio-full,765,1,0.02,0.01,0.004
200,3.0,128,6,EPSS-only,765,1,0.02,0.01,0.004
200,3.0,128,6,HRS-only,765,1,0.0,0.0,0.004
200,3.0,128,6,CVSS-only,765,1,0.0,0.0,0.0
200,3.0,128,6,Random,765,1,0.0,0.0,0.0
200,3.0,129,1,HygienePrio-full,1790,18,0.32,0.16,0.072
200,3.0,129,1,EPSS-only,1790,18,0.28,0.18,0.072
200,3.0,129,1,HRS-only,1790,18,0.0,0.04,0.032
200,3.0,129,1,CVSS-only,1790,18,0.0,0.01,0.008
200,3.0,129,1,Random,1790,18,0.0,0.0,0.008
200,3.0,129,2,HygienePrio-full,1592,0,0.0,0.0,0.0
200,3.0,129,2,EPSS-only,1592,0,0.0,0.0,0.0
200,3.0,129,2,HRS-only,1592,0,0.0,0.0,0.0
200,3.0,129,2,CVSS-only,1592,0,0.0,0.0,0.0
200,3.0,129,2,Random,1592,0,0.0,0.0,0.0
200,3.0,129,3,HygienePrio-full,1395,0,0.0,0.0,0.0
200,3.0,129,3,EPSS-only,1395,0,0.0,0.0,0.0
200,3.0,129,3,HRS-only,1395,0,0.0,0.0,0.0
200,3.0,129,3,CVSS-only,1395,0,0.0,0.0,0.0
200,3.0,129,3,Random,1395,0,0.0,0.0,0.0
200,3.0,129,4,HygienePrio-full,1197,0,0.0,0.0,0.0
200,3.0,129,4,EPSS-only,1197,0,0.0,0.0,0.0
200,3.0,129,4,HRS-only,1197,0,0.0,0.0,0.0
200,3.0,129,4,CVSS-only,1197,0,0.0,0.0,0.0
200,3.0,129,4,Random,1197,0,0.0,0.0,0.0
200,3.0,129,5,HygienePrio-full,997,1,0.02,0.01,0.004
200,3.0,129,5,EPSS-only,997,1,0.02,0.01,0.004
200,3.0,129,5,HRS-only,997,1,0.0,0.0,0.0
200,3.0,129,5,CVSS-only,997,1,0.0,0.0,0.0
200,3.0,129,5,Random,997,1,0.0,0.0,0.0
200,3.0,129,6,HygienePrio-full,800,0,0.0,0.0,0.0
200,3.0,129,6,EPSS-only,800,0,0.0,0.0,0.0
200,3.0,129,6,HRS-only,800,0,0.0,0.0,0.0
200,3.0,129,6,CVSS-only,800,0,0.0,0.0,0.0
200,3.0,129,6,Random,800,0,0.0,0.0,0.0
200,12.0,105,1,HygienePrio-full,1722,28,0.46,0.26,0.112
200,12.0,105,1,EPSS-only,1722,28,0.38,0.28,0.112
200,12.0,105,1,HRS-only,1722,28,0.02,0.02,0.036
200,12.0,105,1,CVSS-only,1722,28,0.04,0.03,0.028
200,12.0,105,1,Random,1722,28,0.06,0.03,0.02
200,12.0,105,2,HygienePrio-full,1536,2,0.04,0.02,0.008
200,12.0,105,2,EPSS-only,1536,2,0.04,0.02,0.008
200,12.0,105,2,HRS-only,1536,2,0.0,0.0,0.0
200,12.0,105,2,CVSS-only,1536,2,0.0,0.0,0.0
200,12.0,105,2,Random,1536,2,0.0,0.0,0.004
200,12.0,105,3,HygienePrio-full,1353,1,0.02,0.01,0.004
200,12.0,105,3,EPSS-only,1353,1,0.02,0.01,0.004
200,12.0,105,3,HRS-only,1353,1,0.0,0.0,0.0
200,12.0,105,3,CVSS-only,1353,1,0.0,0.0,0.0
200,12.0,105,3,Random,1353,1,0.0,0.0,0.0
200,12.0,105,4,HygienePrio-full,1165,1,0.02,0.01,0.004
200,12.0,105,4,EPSS-only,1165,1,0.02,0.01,0.004
200,12.0,105,4,HRS-only,1165,1,0.0,0.0,0.0
200,12.0,105,4,CVSS-only,1165,1,0.0,0.01,0.004
200,12.0,105,4,Random,1165,1,0.0,0.0,0.004
200,12.0,105,5,HygienePrio-full,976,1,0.02,0.01,0.004
200,12.0,105,5,EPSS-only,976,1,0.02,0.01,0.004
200,12.0,105,5,HRS-only,976,1,0.0,0.0,0.0
200,12.0,105,5,CVSS-only,976,1,0.0,0.0,0.004
200,12.0,105,5,Random,976,1,0.0,0.0,0.004
200,12.0,105,6,HygienePrio-full,794,1,0.02,0.01,0.004
200,12.0,105,6,EPSS-only,794,1,0.02,0.01,0.004
200,12.0,105,6,HRS-only,794,1,0.0,0.01,0.004
200,12.0,105,6,CVSS-only,794,1,0.0,0.01,0.004
200,12.0,105,6,Random,794,1,0.0,0.0,0.0
200,12.0,106,1,HygienePrio-full,1742,25,0.42,0.25,0.1
200,12.0,106,1,EPSS-only,1742,25,0.38,0.25,0.1
200,12.0,106,1,HRS-only,1742,25,0.06,0.07,0.064
200,12.0,106,1,CVSS-only,1742,25,0.0,0.0,0.016
200,12.0,106,1,Random,1742,25,0.0,0.01,0.016
200,12.0,106,2,HygienePrio-full,1555,0,0.0,0.0,0.0
200,12.0,106,2,EPSS-only,1555,0,0.0,0.0,0.0
200,12.0,106,2,HRS-only,1555,0,0.0,0.0,0.0
200,12.0,106,2,CVSS-only,1555,0,0.0,0.0,0.0
200,12.0,106,2,Random,1555,0,0.0,0.0,0.0
200,12.0,106,3,HygienePrio-full,1374,0,0.0,0.0,0.0
200,12.0,106,3,EPSS-only,1374,0,0.0,0.0,0.0
200,12.0,106,3,HRS-only,1374,0,0.0,0.0,0.0
200,12.0,106,3,CVSS-only,1374,0,0.0,0.0,0.0
200,12.0,106,3,Random,1374,0,0.0,0.0,0.0
200,12.0,106,4,HygienePrio-full,1185,1,0.02,0.01,0.004
200,12.0,106,4,EPSS-only,1185,1,0.02,0.01,0.004
200,12.0,106,4,HRS-only,1185,1,0.0,0.0,0.0
200,12.0,106,4,CVSS-only,1185,1,0.02,0.01,0.004
200,12.0,106,4,Random,1185,1,0.0,0.0,0.0
200,12.0,106,5,HygienePrio-full,999,1,0.02,0.01,0.004
200,12.0,106,5,EPSS-only,999,1,0.02,0.01,0.004
200,12.0,106,5,HRS-only,999,1,0.0,0.0,0.004
200,12.0,106,5,CVSS-only,999,1,0.0,0.0,0.0
200,12.0,106,5,Random,999,1,0.0,0.0,0.0
200,12.0,106,6,HygienePrio-full,807,1,0.02,0.01,0.004
200,12.0,106,6,EPSS-only,807,1,0.02,0.01,0.004
200,12.0,106,6,HRS-only,807,1,0.0,0.0,0.0
200,12.0,106,6,CVSS-only,807,1,0.0,0.0,0.0
200,12.0,106,6,Random,807,1,0.0,0.0,0.0
200,12.0,107,1,HygienePrio-full,1758,18,0.3,0.17,0.072
200,12.0,107,1,EPSS-only,1758,18,0.3,0.18,0.072
200,12.0,107,1,HRS-only,1758,18,0.0,0.01,0.02
200,12.0,107,1,CVSS-only,1758,18,0.0,0.0,0.004
200,12.0,107,1,Random,1758,18,0.0,0.0,0.004
200,12.0,107,2,HygienePrio-full,1573,0,0.0,0.0,0.0
200,12.0,107,2,EPSS-only,1573,0,0.0,0.0,0.0
200,12.0,107,2,HRS-only,1573,0,0.0,0.0,0.0
200,12.0,107,2,CVSS-only,1573,0,0.0,0.0,0.0
200,12.0,107,2,Random,1573,0,0.0,0.0,0.0
200,12.0,107,3,HygienePrio-full,1381,0,0.0,0.0,0.0
200,12.0,107,3,EPSS-only,1381,0,0.0,0.0,0.0
200,12.0,107,3,HRS-only,1381,0,0.0,0.0,0.0
200,12.0,107,3,CVSS-only,1381,0,0.0,0.0,0.0
200,12.0,107,3,Random,1381,0,0.0,0.0,0.0
200,12.0,107,4,HygienePrio-full,1192,0,0.0,0.0,0.0
200,12.0,107,4,EPSS-only,1192,0,0.0,0.0,0.0
200,12.0,107,4,HRS-only,1192,0,0.0,0.0,0.0
200,12.0,107,4,CVSS-only,1192,0,0.0,0.0,0.0
200,12.0,107,4,Random,1192,0,0.0,0.0,0.0
200,12.0,107,5,HygienePrio-full,1002,1,0.02,0.01,0.004
200,12.0,107,5,EPSS-only,1002,1,0.02,0.01,0.004
200,12.0,107,5,HRS-only,1002,1,0.0,0.0,0.0
200,12.0,107,5,CVSS-only,1002,1,0.0,0.0,0.0
200,12.0,107,5,Random,1002,1,0.0,0.0,0.0
200,12.0,107,6,HygienePrio-full,810,1,0.02,0.01,0.004
200,12.0,107,6,EPSS-only,810,1,0.02,0.01,0.004
200,12.0,107,6,HRS-only,810,1,0.0,0.0,0.0
200,12.0,107,6,CVSS-only,810,1,0.0,0.0,0.0
200,12.0,107,6,Random,810,1,0.0,0.0,0.0
200,12.0,108,1,HygienePrio-full,1725,29,0.5,0.27,0.116
200,12.0,108,1,EPSS-only,1725,29,0.52,0.29,0.116
200,12.0,108,1,HRS-only,1725,29,0.04,0.05,0.04
200,12.0,108,1,CVSS-only,1725,29,0.02,0.01,0.016
200,12.0,108,1,Random,1725,29,0.04,0.03,0.016
200,12.0,108,2,HygienePrio-full,1539,0,0.0,0.0,0.0
200,12.0,108,2,EPSS-only,1539,0,0.0,0.0,0.0
200,12.0,108,2,HRS-only,1539,0,0.0,0.0,0.0
