cve,epss,in_kev
CVE-2023-31089,0.00128,False
CVE-2023-31090,0.0033,False
CVE-2023-31091,0.00083,False
CVE-2023-31092,0.00137,False
CVE-2023-31093,0.00074,False
CVE-2023-31094,0.00104,False
CVE-2023-31095,0.00238,False
CVE-2023-31096,0.00019,False
CVE-2023-31098,0.00473,False
CVE-2023-31099,0.58227,False
CVE-2023-31100,0.00045,False
CVE-2023-31101,0.00525,False
CVE-2023-31102,0.54681,False
CVE-2023-31103,0.00634,False
CVE-2023-31114,0.00328,False
CVE-2023-31115,0.00278,False
CVE-2023-31116,0.00288,False
CVE-2023-31122,0.00396,False
CVE-2023-31123,0.00261,False
CVE-2023-31124,0.00083,False
CVE-2023-31125,0.01086,False
CVE-2023-31126,0.21618,False
CVE-2023-31127,0.006,False
CVE-2023-31128,0.02567,False
CVE-2023-31129,0.00399,False
CVE-2023-31130,0.00012,False
CVE-2023-31131,0.00816,False
CVE-2023-31132,0.00134,False
CVE-2023-31133,0.06897,False
CVE-2023-31134,0.00327,False
CVE-2023-31135,0.00024,False
CVE-2023-31136,0.00275,False
CVE-2023-31137,0.01218,False
CVE-2023-31138,0.00209,False
CVE-2023-31139,0.00241,False
CVE-2023-31140,0.00214,False
CVE-2023-31141,0.00331,False
CVE-2023-31142,0.00108,False
CVE-2023-31143,0.00216,False
CVE-2023-31144,0.00669,False
CVE-2023-31145,0.01328,False
CVE-2023-31146,0.00314,False
CVE-2023-31147,0.00103,False
CVE-2023-31148,0.01407,False
CVE-2023-31149,0.01304,False
CVE-2023-31150,0.0025,False
CVE-2023-31151,0.00213,False
CVE-2023-31152,0.00119,False
CVE-2023-31153,0.0027,False
CVE-2023-31154,0.0027,False
CVE-2023-31155,0.0027,False
CVE-2023-31156,0.0027,False
CVE-2023-31157,0.0027,False
CVE-2023-31158,0.0027,False
CVE-2023-31159,0.00197,False
CVE-2023-31160,0.00197,False
CVE-2023-31161,0.00599,False
CVE-2023-31162,0.00262,False
CVE-2023-31163,0.0027,False
CVE-2023-31164,0.0027,False
CVE-2023-31165,0.0027,False
CVE-2023-31166,0.00246,False
CVE-2023-31167,0.00093,False
CVE-2023-31168,0.00086,False
CVE-2023-31169,0.0007,False
CVE-2023-31170,0.00091,False
CVE-2023-31171,0.00034,False
CVE-2023-31172,0.0007,False
CVE-2023-31173,8e-05,False
CVE-2023-31174,0.00058,False
CVE-2023-31175,0.00123,False
CVE-2023-31176,0.00124,False
CVE-2023-31177,0.00165,False
CVE-2023-31178,0.00245,False
CVE-2023-31179,0.00361,False
CVE-2023-31180,0.00234,False
CVE-2023-31181,0.00397,False
CVE-2023-31182,0.00237,False
CVE-2023-31183,0.00234,False
CVE-2023-31184,0.02652,False
CVE-2023-31185,0.02638,False
CVE-2023-31186,0.0022,False
CVE-2023-31187,0.00206,False
CVE-2023-31188,0.00092,False
CVE-2023-31189,0.00067,False
CVE-2023-31190,0.00112,False
CVE-2023-31191,0.00051,False
CVE-2023-31192,0.00307,False
CVE-2023-31193,0.0011,False
CVE-2023-31194,0.00069,False
CVE-2023-31195,0.00045,False
CVE-2023-31196,0.00523,False
CVE-2023-31197,0.00066,False
CVE-2023-31198,0.01413,False
CVE-2023-31199,0.00049,False
CVE-2023-31200,0.00033,False
CVE-2023-31203,0.00096,False
CVE-2023-31206,0.00854,False
CVE-2023-31207,0.00056,False
CVE-2023-31208,0.01344,False
CVE-2023-31209,0.00746,False
CVE-2023-31210,0.00122,False
CVE-2023-31211,0.00122,False
CVE-2023-31212,0.00308,False
CVE-2023-31213,0.00133,False
CVE-2023-31214,0.00146,False
CVE-2023-31215,0.00314,False
CVE-2023-31216,0.00099,False
CVE-2023-31217,0.00077,False
CVE-2023-31218,0.0008,False
CVE-2023-31219,0.00171,False
CVE-2023-31220,0.00104,False
CVE-2023-31221,0.0008,False
CVE-2023-31222,0.25503,False
CVE-2023-31223,0.00302,False
CVE-2023-31224,0.00079,False
CVE-2023-31225,0.00021,False
CVE-2023-31226,0.00161,False
CVE-2023-31227,0.00129,False
CVE-2023-31228,0.00079,False
CVE-2023-31229,0.00238,False
CVE-2023-31230,0.00061,False
CVE-2023-31231,0.00062,False
CVE-2023-31232,0.00079,False
CVE-2023-31233,0.00207,False
CVE-2023-31234,0.00124,False
CVE-2023-31235,0.00053,False
CVE-2023-31236,0.0008,False
CVE-2023-31237,0.00238,False
CVE-2023-31238,0.00113,False
CVE-2023-31239,0.00102,False
CVE-2023-31240,0.0018,False
CVE-2023-31241,0.00012,False
CVE-2023-31242,0.00021,False
CVE-2023-31244,0.00045,False
CVE-2023-31245,0.00153,False
CVE-2023-31246,0.00066,False
CVE-2023-31247,0.00365,False
CVE-2023-31248,0.00224,False
CVE-2023-31250,0.00361,False
CVE-2023-31271,0.00084,False
CVE-2023-31272,0.00243,False
CVE-2023-31273,0.00365,False
CVE-2023-31274,0.00248,False
CVE-2023-31275,0.00967,False
CVE-2023-31276,0.00063,False
CVE-2023-31277,0.00103,False
CVE-2023-31278,0.00066,False
CVE-2023-31279,0.00088,False
CVE-2023-31280,0.00156,False
CVE-2023-31284,0.00065,False
CVE-2023-31285,0.0068,False
CVE-2023-31286,0.00301,False
CVE-2023-31287,0.00063,False
CVE-2023-31289,0.00277,False
CVE-2023-31290,0.00681,False
CVE-2023-31292,0.00018,False
CVE-2023-31293,0.00092,False
CVE-2023-31294,0.00233,False
CVE-2023-31295,0.00233,False
CVE-2023-31296,0.00186,False
CVE-2023-31297,0.00061,False
CVE-2023-31298,0.00187,False
CVE-2023-31299,0.00268,False
CVE-2023-31300,0.00103,False
CVE-2023-31301,0.00282,False
CVE-2023-31302,0.00282,False
CVE-2023-31304,0.00048,False
CVE-2023-31305,0.00062,False
CVE-2023-31306,0.0003,False
CVE-2023-31307,0.00061,False
CVE-2023-31309,0.00017,False
CVE-2023-31310,0.00062,False
CVE-2023-31313,0.00015,False
CVE-2023-31315,0.00032,False
CVE-2023-31316,0.00014,False
CVE-2023-31317,0.00017,False
CVE-2023-31320,0.05184,False
CVE-2023-31322,0.00031,False
CVE-2023-31323,0.00021,False
CVE-2023-31324,5e-05,False
CVE-2023-31325,0.00021,False
CVE-2023-31326,0.00019,False
CVE-2023-31330,0.00019,False
CVE-2023-31331,0.00056,False
CVE-2023-31339,0.00097,False
CVE-2023-31341,0.00074,False
CVE-2023-31342,0.00044,False
CVE-2023-31343,0.00044,False
CVE-2023-31345,0.00043,False
CVE-2023-31346,0.00036,False
CVE-2023-31347,0.00046,False
CVE-2023-31348,0.00171,False
CVE-2023-31349,0.00159,False
CVE-2023-31351,0.0002,False
CVE-2023-31352,0.00067,False
CVE-2023-31355,0.00795,False
CVE-2023-31356,0.00031,False
CVE-2023-31358,0.0005,False
CVE-2023-31359,0.00044,False
CVE-2023-31360,0.0004,False
CVE-2023-31361,0.00045,False
CVE-2023-31364,0.00062,False
CVE-2023-31365,0.00021,False
CVE-2023-31366,0.00108,False
CVE-2023-31403,0.00124,False
CVE-2023-31404,0.0032,False
CVE-2023-31405,0.00254,False
CVE-2023-31406,0.00351,False
CVE-2023-31407,0.00449,False
CVE-2023-31408,0.00218,False
CVE-2023-31409,0.00776,False
CVE-2023-31410,0.00088,False
CVE-2023-31411,0.0022,False
CVE-2023-31412,0.00109,False
CVE-2023-31413,0.00053,False
CVE-2023-31414,0.00553,False
CVE-2023-31415,0.00952,False
CVE-2023-31416,0.00195,False
CVE-2023-31417,0.0006,False
CVE-2023-31418,0.00925,False
CVE-2023-31419,0.39212,False
CVE-2023-31421,0.00093,False
CVE-2023-31422,0.00395,False
CVE-2023-31423,0.00053,False
CVE-2023-31424,0.00311,False
CVE-2023-31425,0.00143,False
CVE-2023-31426,0.00212,False
CVE-2023-31427,0.00043,False
CVE-2023-31428,0.0004,False
CVE-2023-31429,0.00163,False
CVE-2023-31430,0.00047,False
CVE-2023-31431,0.00047,False
CVE-2023-31432,0.0005,False
CVE-2023-31433,0.01032,False
CVE-2023-31434,0.00345,False
CVE-2023-31435,0.00587,False
CVE-2023-31436,0.00031,False
CVE-2023-31437,0.00187,False
CVE-2023-31438,0.00147,False
CVE-2023-31439,0.00138,False
CVE-2023-31441,0.00036,False
CVE-2023-31442,0.0051,False
CVE-2023-31444,0.00277,False
CVE-2023-31445,0.03265,False
CVE-2023-31446,0.91678,False
CVE-2023-31447,0.00609,False
CVE-2023-31448,0.0015,False
CVE-2023-31449,0.0015,False
CVE-2023-31450,0.0015,False
CVE-2023-31452,0.00747,False
CVE-2023-31453,0.00454,False
CVE-2023-31454,0.00612,False
CVE-2023-31455,0.00277,False
CVE-2023-31456,0.00172,False
CVE-2023-31457,0.01204,False
CVE-2023-31458,0.00828,False
CVE-2023-31459,0.00121,False
CVE-2023-31460,0.0228,False
CVE-2023-31461,0.01894,False
CVE-2023-31462,0.02294,False
CVE-2023-31465,0.90545,False
CVE-2023-31466,0.00116,False
CVE-2023-31468,0.00094,False
CVE-2023-31469,0.00112,False
CVE-2023-31470,0.00401,False
CVE-2023-31471,0.00607,False
CVE-2023-31472,0.26621,False
CVE-2023-31473,0.02538,False
CVE-2023-31474,0.00322,False
CVE-2023-31475,0.22111,False
CVE-2023-31476,0.00289,False
CVE-2023-31477,0.00428,False
CVE-2023-31478,0.85907,False
CVE-2023-31483,0.01399,False
CVE-2023-31484,0.01523,False
CVE-2023-31485,0.00355,False
CVE-2023-31486,0.00767,False
CVE-2023-31488,0.00908,False
CVE-2023-31489,0.00377,False
CVE-2023-31490,0.05648,False
CVE-2023-31492,0.00198,False
CVE-2023-31493,0.02546,False
CVE-2023-31497,0.11878,False
CVE-2023-31498,0.05825,False
CVE-2023-31502,0.00936,False
CVE-2023-31505,0.00969,False
CVE-2023-31506,0.00046,False
CVE-2023-31517,0.00531,False
CVE-2023-31518,0.00088,False
CVE-2023-31519,0.0025,False
CVE-2023-31528,0.11874,False
CVE-2023-31529,0.11874,False
CVE-2023-31530,0.11874,False
CVE-2023-31531,0.11874,False
CVE-2023-31541,0.05515,False
CVE-2023-31543,0.00833,False
CVE-2023-31544,0.00198,False
CVE-2023-31546,0.21195,False
CVE-2023-31548,0.23499,False
CVE-2023-31555,0.00226,False
CVE-2023-31556,0.00315,False
CVE-2023-31566,0.0016,False
CVE-2023-31567,0.00168,False
CVE-2023-31568,0.00334,False
CVE-2023-31569,0.04984,False
CVE-2023-31572,0.00445,False
CVE-2023-31576,0.00882,False
CVE-2023-31579,0.00219,False
CVE-2023-31580,0.00174,False
CVE-2023-31581,0.00181,False
CVE-2023-31582,0.00167,False
CVE-2023-31584,0.01824,False
CVE-2023-31585,0.00673,False
CVE-2023-31587,0.03107,False
CVE-2023-31594,0.00783,False
CVE-2023-31595,0.00998,False
CVE-2023-31597,0.00229,False
CVE-2023-31606,0.00912,False
CVE-2023-31607,0.00069,False
CVE-2023-31608,0.00098,False
CVE-2023-31609,0.0009,False
CVE-2023-31610,0.00069,False
CVE-2023-31611,0.00069,False
CVE-2023-31612,0.00122,False
CVE-2023-31613,0.00245,False
CVE-2023-31614,0.00129,False
CVE-2023-31615,0.00098,False
CVE-2023-31616,0.00069,False
CVE-2023-31617,0.00069,False
CVE-2023-31618,0.00069,False
CVE-2023-31619,0.0009,False
CVE-2023-31620,0.00083,False
CVE-2023-31621,0.00384,False
CVE-2023-31622,0.00083,False
CVE-2023-31623,0.0009,False
CVE-2023-31624,0.00083,False
CVE-2023-31625,0.00072,False
CVE-2023-31626,0.00154,False
CVE-2023-31627,0.00083,False
CVE-2023-31628,0.00072,False
CVE-2023-31629,0.00083,False
CVE-2023-31630,0.00083,False
CVE-2023-31631,0.00083,False
CVE-2023-31634,0.00924,False
CVE-2023-31654,0.00432,False
CVE-2023-31655,0.00434,False
CVE-2023-31664,0.23815,False
CVE-2023-31669,0.00024,False
CVE-2023-31670,0.0031,False
CVE-2023-31671,0.00087,False
CVE-2023-31672,0.00283,False
CVE-2023-31677,0.00281,False
CVE-2023-31678,0.00231,False
CVE-2023-31679,0.003,False
CVE-2023-31689,0.01237,False
CVE-2023-31698,0.02156,False
CVE-2023-31699,0.01324,False
CVE-2023-31700,0.11874,False
CVE-2023-31701,0.11874,False
CVE-2023-31702,0.08352,False
CVE-2023-31703,0.0856,False
CVE-2023-31704,0.01596,False
CVE-2023-31705,0.00251,False
CVE-2023-31707,0.00316,False
CVE-2023-31708,0.00163,False
CVE-2023-31710,0.00171,False
CVE-2023-31714,0.01616,False
CVE-2023-31716,0.37109,False
CVE-2023-31717,0.30816,False
CVE-2023-31718,0.37643,False
CVE-2023-31719,0.65459,False
CVE-2023-31722,0.00092,False
CVE-2023-31723,0.00077,False
CVE-2023-31724,0.00081,False
CVE-2023-31725,0.00077,False
CVE-2023-31726,0.02535,False
CVE-2023-31728,0.00023,False
CVE-2023-31729,0.02753,False
CVE-2023-31740,0.09076,False
CVE-2023-31741,0.09076,False
CVE-2023-31742,0.73813,False
CVE-2023-31746,0.02051,False
CVE-2023-31747,0.01038,False
CVE-2023-31748,0.00325,False
CVE-2023-31752,0.0025,False
CVE-2023-31753,0.03725,False
CVE-2023-31754,0.00161,False
CVE-2023-31756,0.077,False
CVE-2023-31757,0.00183,False
CVE-2023-31759,0.00103,False
CVE-2023-31761,0.00103,False
CVE-2023-31762,0.00103,False
CVE-2023-31763,0.00103,False
CVE-2023-31779,0.00442,False
CVE-2023-31794,0.00022,False
CVE-2023-31799,0.00812,False
CVE-2023-31800,0.00792,False
CVE-2023-31801,0.00783,False
CVE-2023-31802,0.00792,False
CVE-2023-31803,0.00812,False
CVE-2023-31804,0.00792,False
CVE-2023-31805,0.00931,False
CVE-2023-31806,0.00792,False
CVE-2023-31807,0.00792,False
CVE-2023-31808,0.00152,False
CVE-2023-31814,0.00675,False
CVE-2023-31816,0.00234,False
CVE-2023-31818,0.00076,False
CVE-2023-31819,0.00052,False
CVE-2023-31820,0.00049,False
CVE-2023-31821,0.00049,False
CVE-2023-31822,0.00049,False
CVE-2023-31823,0.00049,False
CVE-2023-31824,0.00118,False
CVE-2023-31825,0.00049,False
CVE-2023-31826,0.0008,False
CVE-2023-31842,0.0026,False
CVE-2023-31843,0.0026,False
CVE-2023-31844,0.0026,False
CVE-2023-31845,0.0026,False
CVE-2023-31847,0.00228,False
CVE-2023-31848,0.00237,False
CVE-2023-31851,0.00176,False
CVE-2023-31852,0.00741,False
CVE-2023-31853,0.00176,False
CVE-2023-31854,0.00105,False
CVE-2023-31856,0.22601,False
CVE-2023-31857,0.04239,False
CVE-2023-31860,0.00198,False
CVE-2023-31861,0.01253,False
CVE-2023-31862,0.00285,False
CVE-2023-31867,0.00105,False
CVE-2023-31868,0.00115,False
CVE-2023-31871,0.00047,False
CVE-2023-31873,0.00689,False
CVE-2023-31874,0.02226,False
CVE-2023-31889,0.00061,False
CVE-2023-31890,0.00516,False
CVE-2023-31893,0.00114,False
CVE-2023-31902,0.66495,False
CVE-2023-31903,0.06665,False
CVE-2023-31904,0.00368,False
CVE-2023-31906,0.00136,False
CVE-2023-31907,0.00051,False
CVE-2023-31908,0.00051,False
CVE-2023-31910,0.00136,False
CVE-2023-31913,0.00136,False
CVE-2023-31914,0.00056,False
CVE-2023-31916,0.00136,False
CVE-2023-31918,0.00136,False
CVE-2023-31919,0.00136,False
CVE-2023-31920,0.00062,False
CVE-2023-31921,0.0012,False
CVE-2023-31922,0.00348,False
CVE-2023-31923,0.0026,False
CVE-2023-31925,0.00049,False
CVE-2023-31926,0.00031,False
CVE-2023-31927,0.00408,False
CVE-2023-31928,0.0017,False
CVE-2023-31932,0.01416,False
CVE-2023-31933,0.01301,False
CVE-2023-31934,0.00083,False
CVE-2023-31935,0.00091,False
CVE-2023-31936,0.01301,False
CVE-2023-31937,0.01212,False
CVE-2023-31938,0.01289,False
CVE-2023-31939,0.01289,False
CVE-2023-31940,0.01289,False
CVE-2023-31941,0.01411,False
CVE-2023-31942,0.00221,False
CVE-2023-31943,0.01289,False
CVE-2023-31944,0.01289,False
CVE-2023-31945,0.01289,False
CVE-2023-31946,0.01411,False
CVE-2023-31972,0.00049,False
CVE-2023-31973,0.00136,False
CVE-2023-31974,0.00049,False
CVE-2023-31975,0.00024,False
CVE-2023-31976,0.00365,False
CVE-2023-31979,0.0013,False
CVE-2023-31981,0.00054,False
CVE-2023-31982,0.00134,False
CVE-2023-31983,0.037,False
CVE-2023-31985,0.037,False
CVE-2023-31986,0.037,False
CVE-2023-31994,0.00522,False
CVE-2023-31995,0.00589,False
CVE-2023-31996,0.02559,False
CVE-2023-31997,0.00043,False
CVE-2023-31998,0.00425,False
CVE-2023-31999,0.01313,False
CVE-2023-32000,0.00391,False
CVE-2023-32002,0.00054,False
CVE-2023-32003,0.00063,False
CVE-2023-32004,0.00118,False
CVE-2023-32005,0.00978,False
CVE-2023-32006,0.00074,False
CVE-2023-32007,0.92277,False
CVE-2023-32008,0.0049,False
CVE-2023-32009,0.00134,False
CVE-2023-32010,0.00106,False
CVE-2023-32011,0.03324,False
CVE-2023-32012,0.00196,False
CVE-2023-32013,0.00315,False
CVE-2023-32014,0.04474,False
CVE-2023-32015,0.02576,False
CVE-2023-32016,0.00226,False
CVE-2023-32017,0.00155,False
CVE-2023-32018,0.01169,False
CVE-2023-32019,0.0281,False
CVE-2023-32020,0.01191,False
CVE-2023-32021,0.01735,False
CVE-2023-32022,0.0088,False
CVE-2023-32024,0.00299,False
CVE-2023-32025,0.0122,False
CVE-2023-32026,0.0122,False
CVE-2023-32027,0.0122,False
CVE-2023-32028,0.01125,False
CVE-2023-32029,0.40329,False
CVE-2023-32030,0.04971,False
CVE-2023-32031,0.47748,False
CVE-2023-32032,0.00166,False
CVE-2023-32033,0.00391,False
CVE-2023-32034,0.03479,False
CVE-2023-32035,0.03479,False
CVE-2023-32037,0.00206,False
CVE-2023-32038,0.00425,False
CVE-2023-32039,0.00217,False
CVE-2023-32040,0.00217,False
CVE-2023-32041,0.00862,False
CVE-2023-32042,0.00485,False
CVE-2023-32043,0.00079,False
CVE-2023-32044,0.03057,False
CVE-2023-32045,0.03057,False
CVE-2023-32046,0.42658,True
CVE-2023-32047,0.01083,False
CVE-2023-32049,0.08936,True
CVE-2023-32050,0.00115,False
CVE-2023-32051,0.0042,False
CVE-2023-32052,0.00538,False
CVE-2023-32053,0.00131,False
CVE-2023-32054,0.00406,False
CVE-2023-32055,0.00085,False
CVE-2023-32056,0.01014,False
CVE-2023-32057,0.0239,False
CVE-2023-32058,0.00468,False
CVE-2023-32059,0.00213,False
CVE-2023-32060,0.00206,False
CVE-2023-32061,0.00075,False
CVE-2023-32062,0.00195,False
CVE-2023-32063,0.00195,False
CVE-2023-32064,0.00104,False
CVE-2023-32065,0.00246,False
CVE-2023-32066,0.00213,False
CVE-2023-32067,0.00343,False
CVE-2023-32068,0.36346,False
CVE-2023-32069,0.20652,False
CVE-2023-32070,0.21903,False
CVE-2023-32071,0.33782,False
CVE-2023-32072,0.0087,False
CVE-2023-32073,0.18471,False
CVE-2023-32074,0.00298,False
CVE-2023-32075,0.00012,False
CVE-2023-32076,0.00071,False
CVE-2023-32077,0.86556,False
CVE-2023-32078,0.00227,False
CVE-2023-32079,0.01041,False
CVE-2023-32080,0.00745,False
CVE-2023-32081,0.00353,False
CVE-2023-32082,0.0036,False
CVE-2023-32083,0.00438,False
CVE-2023-32084,0.05433,False
CVE-2023-32085,0.00215,False
CVE-2023-32087,0.00146,False
CVE-2023-32088,0.00146,False
CVE-2023-32089,0.00146,False
CVE-2023-32090,0.00377,False
CVE-2023-32091,0.00051,False
CVE-2023-32092,0.00097,False
CVE-2023-32093,0.00051,False
CVE-2023-32094,0.00146,False
CVE-2023-32095,0.00666,False
CVE-2023-32096,0.00329,False
CVE-2023-32097,0.00329,False
CVE-2023-32098,0.00346,False
CVE-2023-32099,0.00346,False
CVE-2023-32100,0.00346,False
CVE-2023-32101,0.00312,False
CVE-2023-32102,0.00097,False
CVE-2023-32103,0.00097,False
CVE-2023-32104,0.00093,False
CVE-2023-32105,0.00104,False
CVE-2023-32106,0.00104,False
CVE-2023-32107,0.00104,False
CVE-2023-32108,0.00104,False
CVE-2023-32109,0.00104,False
CVE-2023-32110,0.00637,False
CVE-2023-32111,0.00491,False
CVE-2023-32112,0.00107,False
CVE-2023-32113,0.00284,False
CVE-2023-32114,0.00085,False
CVE-2023-32115,0.00204,False
CVE-2023-32116,0.00063,False
CVE-2023-32117,0.89382,False
CVE-2023-32118,0.00105,False
CVE-2023-32119,0.00088,False
CVE-2023-32120,0.00022,False
CVE-2023-32121,0.00152,False
CVE-2023-32122,0.00104,False
CVE-2023-32123,0.00112,False
CVE-2023-32124,0.00092,False
CVE-2023-32125,0.00074,False
CVE-2023-32126,0.00125,False
CVE-2023-32127,0.00076,False
CVE-2023-32128,0.00164,False
CVE-2023-32129,0.00177,False
CVE-2023-32130,0.00083,False
CVE-2023-32131,0.00426,False
CVE-2023-32132,0.00426,False
CVE-2023-32133,0.00426,False
CVE-2023-32134,0.00426,False
CVE-2023-32135,0.00287,False
CVE-2023-32136,0.00156,False
CVE-2023-32137,0.00085,False
CVE-2023-32138,0.00109,False
CVE-2023-32139,0.00109,False
CVE-2023-32140,0.0007,False
CVE-2023-32141,0.00072,False
CVE-2023-32142,0.00072,False
CVE-2023-32143,0.00145,False
CVE-2023-32144,0.00109,False
CVE-2023-32145,0.003,False
CVE-2023-32146,0.00072,False
CVE-2023-32147,0.00299,False
CVE-2023-32148,0.00938,False
CVE-2023-32149,0.00148,False
CVE-2023-32150,0.00521,False
CVE-2023-32151,0.00299,False
CVE-2023-32152,0.0098,False
CVE-2023-32153,0.00708,False
CVE-2023-32154,0.02352,False
CVE-2023-32155,0.0008,False
CVE-2023-32156,0.00023,False
CVE-2023-32157,0.00112,False
CVE-2023-32158,0.02099,False
CVE-2023-32159,0.02099,False
CVE-2023-32160,0.02099,False
CVE-2023-32161,0.02099,False
CVE-2023-32162,0.00056,False
CVE-2023-32163,0.00072,False
CVE-2023-32164,0.35134,False
CVE-2023-32165,0.3532,False
CVE-2023-32166,0.27402,False
CVE-2023-32167,0.5585,False
CVE-2023-32168,0.00993,False
CVE-2023-32169,0.04874,False
CVE-2023-32170,0.00283,False
CVE-2023-32171,0.00824,False
CVE-2023-32172,0.00887,False
CVE-2023-32173,0.01045,False
CVE-2023-32174,0.05171,False
CVE-2023-32175,0.00241,False
CVE-2023-32176,0.00082,False
CVE-2023-32177,0.00073,False
CVE-2023-32178,0.00053,False
CVE-2023-32179,0.00053,False
CVE-2023-32181,0.00094,False
CVE-2023-32182,0.00022,False
CVE-2023-32183,0.00072,False
CVE-2023-32184,0.00089,False
CVE-2023-32186,0.00281,False
CVE-2023-32187,0.0023,False
CVE-2023-32188,0.00294,False
CVE-2023-32189,0.00055,False
CVE-2023-32190,0.00138,False
CVE-2023-32191,0.00197,False
CVE-2023-32192,0.00347,False
CVE-2023-32193,0.00227,False
CVE-2023-32194,0.00122,False
CVE-2023-32196,0.00051,False
CVE-2023-32197,0.00025,False
CVE-2023-32199,0.0001,False
CVE-2023-32200,0.00942,False
CVE-2023-32201,0.00133,False
CVE-2023-32202,0.00056,False
CVE-2023-32203,0.0005,False
CVE-2023-32204,0.00115,False
CVE-2023-32205,0.00207,False
CVE-2023-32206,0.00155,False
CVE-2023-32207,0.00281,False
CVE-2023-32208,0.00216,False
CVE-2023-32209,0.00298,False
CVE-2023-32210,0.00184,False
CVE-2023-32211,0.00155,False
CVE-2023-32212,0.00207,False
CVE-2023-32213,0.00257,False
CVE-2023-32214,0.00187,False
CVE-2023-32215,0.00284,False
CVE-2023-32216,0.00409,False
CVE-2023-32217,0.00842,False
CVE-2023-32218,0.00195,False
CVE-2023-32219,0.00074,False
CVE-2023-32220,0.00041,False
CVE-2023-32221,0.00035,False
CVE-2023-32222,0.00375,False
CVE-2023-32223,0.00133,False
CVE-2023-32224,0.00911,False
CVE-2023-32225,0.00096,False
CVE-2023-32226,0.00075,False
CVE-2023-32227,0.0011,False
CVE-2023-32228,0.00072,False
CVE-2023-32229,0.0017,False
CVE-2023-32230,0.00083,False
CVE-2023-32231,0.00944,False
CVE-2023-32232,0.00718,False
CVE-2023-32233,0.01004,False
CVE-2023-32235,0.94094,False
CVE-2023-32236,0.00088,False
CVE-2023-32237,0.00255,False
CVE-2023-32238,0.00027,False
CVE-2023-32239,0.0016,False
CVE-2023-32240,0.00318,False
CVE-2023-32241,0.00088,False
CVE-2023-32242,0.00735,False
CVE-2023-32243,0.93509,False
CVE-2023-32244,0.00259,False
CVE-2023-32245,0.00162,False
CVE-2023-32246,0.0006,False
CVE-2023-32247,0.00089,False
CVE-2023-32248,0.00117,False
CVE-2023-32249,0.00046,False
CVE-2023-32250,0.00115,False
CVE-2023-32251,0.00113,False
CVE-2023-32252,0.00142,False
CVE-2023-32253,0.00154,False
CVE-2023-32254,0.00087,False
CVE-2023-32255,0.00171,False
CVE-2023-32256,0.00197,False
